Sentence #,Word,Tag
229,s,O
229,visitation,O
229,in,O
229,1774,O
230,in,O
230,the,O
230,crowd,O
230,all,O
230,of,O
230,them,O
230,persons,O
230,who,O
230,had,O
230,no,O
230,other,O
230,avocation,O
230,or,O
230,mode,O
230,of,O
230,livelihood,O
230,",",O
230,but,O
230,leaving,O
230,mr,O
230,buxton,PER
230,counted,O
230,11,O
230,children,O
231,it,O
231,was,O
231,a,O
231,scene,O
231,of,O
231,infertile,O
231,passions,O
231,and,O
231,distressed,O
231,",",O
231,says,O
231,buxton,PER
231,",",O
231,which,O
231,few,O
231,have,O
231,imagination,O
231,sufficient,O
231,to,O
231,picture,O
232,consignment,O
232,for,O
232,12,O
232,months,O
232,in,O
232,the,O
232,bristol,LOC
232,jail,O
232,was,O
232,counted,O
232,a,O
232,punishment,O
232,equivalent,O
232,to,O
232,seven,O
232,year,O
232,',O
232,s,O
233,already,O
233,as,O
233,early,O
233,as,O
233,1818,O
233,",",O
233,prison,O
233,existed,O
233,at,O
233,bury,LOC
233,st,LOC
233,edmunds,LOC
233,",",O
233,which,O
233,was,O
233,a,O
233,model,O
233,for,O
233,imitation,O
233,to,O
233,others,O
233,at,O
233,that,O
233,time,O
234,another,O
234,jail,O
234,that,O
234,appeal,O
234,chester,LOC
234,was,O
234,also,O
234,worthy,O
234,of,O
234,all,O
234,commendation,O
234,",",O
234,it,O
234,exhibited,O
234,all,O
234,the,O
234,good,O
234,points,O
234,of,O
234,that,O
234,it,O
234,very,O
235,ilchester,LOC
235,",",O
235,the,O
235,rule,O
235,of,O
235,employment,O
235,have,O
235,been,O
235,carried,O
235,further,O
236,the,O
236,system,O
236,not,O
236,adopted,O
236,generally,O
236,till,O
236,nearly,O
236,half,O
236,a,O
236,century,O
236,later,O
236,had,O
236,already,O
236,prevail,O
236,that,O
236,bill,O
236,chester,LOC
237,compared,O
237,with,O
237,those,O
237,highly,O
237,meritorious,O
237,institutions,O
237,",",O
237,newgate,ORG
237,still,O
237,showed,O
237,but,O
237,badly,O
238,mainly,O
238,through,O
238,the,O
238,exertions,O
238,of,O
238,a,O
238,new,O
238,governor,O
238,",",O
238,mr,O
238,brown,PER
238,",",O
238,who,O
238,succeeded,O
238,mr,O
238,newman,PER
238,at,O
238,newgate,LOC
238,in,O
238,1817,O
239,mr,O
239,brown,PER
239,confidently,O
239,asserted,O
239,that,O
239,no,O
239,jail,O
239,in,O
239,england,LOC
239,now,O
240,mr,O
240,brown,PER
240,",",O
240,also,O
240,much,O
240,to,O
240,his,O
240,own,O
240,credit,O
240,the,O
240,practice,O
240,of,O
240,ironing,O
240,all,O
240,prisoners,O
240,as,O
240,a,O
240,matter,O
240,",",O
240,of,O
240,course,O
241,in,O
241,1818,O
241,",",O
241,prisoners,O
241,awaiting,O
241,trial,O
241,in,O
241,newgate,LOC
241,relieved,O
241,from,O
241,this,O
241,illegal,O
241,infliction,O
242,mr,O
242,buxton,PER
242,mentions,O
242,the,O
242,case,O
242,of,O
242,a,O
242,boy,O
242,whose,O
242,apparent,O
242,innocence,O
242,and,O
242,artlessness,O
242,had,O
242,attracted,O
242,his,O
242,attention,O
243,he,O
243,left,O
243,newgate,LOC
243,",",O
243,charlie,PER
243,corrupted,O
243,after,O
243,lapsing,O
243,into,O
243,crim,O
243,",",O
243,e,O
243,soon,O
243,returned,O
243,with,O
243,a,O
243,very,O
243,different,O
244,some,O
244,attempt,O
244,was,O
244,made,O
244,to,O
244,reduce,O
244,the,O
244,overcrowding,O
244,on,O
244,the,O
244,recommendation,O
244,of,O
244,the,O
244,house,ORG
244,of,ORG
244,commons,ORG
244,committee,ORG
244,of,O
244,1818,O
244,",",O
244,but,O
244,this,O
244,applied,O
244,only,O
244,a,O
244,partial,O
244,remedy,O
245,just,O
245,disposing,O
245,of,O
245,the,O
245,objection,O
245,so,O
245,long,O
245,ranged,O
245,against,O
245,the,O
245,industrial,O
245,employment,O
245,of,O
245,prisoners,O
245,in,O
245,newgate,LOC
246,as,O
246,the,O
246,prison,ORG
246,discipline,ORG
246,",",O
246,society,ORG
246,pertinently,O
246,observed,O
246,in,O
246,a,O
246,report,O
246,dated,O
246,1820,O
247,the,O
247,chronicles,ORG
247,of,ORG
247,nougat,ORG
247,volume,O
247,2,O
247,by,O
247,arthur,PER
247,griffith,PER
247,",",O
247,section,O
247,8,O
247,",",O
247,the,O
247,beginnings,O
247,of,O
247,prison,O
247,reform,O
248,newgate,ORG
248,prisoners,O
248,were,O
248,the,O
248,victims,O
248,to,O
248,another,O
248,most,O
248,objectionable,O
248,practice,O
248,",",O
248,which,O
248,obtained,O
248,all,O
248,over,O
248,london,LOC
249,even,O
249,though,O
249,they,O
249,were,O
249,not,O
249,certain,O
249,of,O
249,the,O
249,favor,O
249,for,O
249,i,O
249,find,O
249,reference,O
249,to,O
249,a,O
249,decent,O
249,and,O
249,respectable,O
249,woman,O
249,sent,O
249,to,O
249,newgate,LOC
250,one,O
250,smug,O
250,alderman,O
250,",",O
250,a,O
250,member,O
250,of,O
250,the,O
250,house,ORG
250,of,ORG
250,commons,ORG
250,",",O
250,sneered,O
250,at,O
250,the,O
250,ultra,O
250,philanthropy,O
250,of,O
250,the,O
250,champions,O
250,of,O
250,prison,O
250,improvement,O
251,our,O
251,prisoners,O
251,have,O
251,all,O
251,that,O
251,prisoners,O
251,ought,O
251,to,O
251,have,O
251,without,O
251,gentlemen,O
251,",",O
251,think,O
251,they,O
251,ought,O
251,to,O
251,be,O
251,indulged,O
251,with,O
251,turkey,LOC
251,carpets,O
252,the,O
252,society,ORG
252,for,ORG
252,the,ORG
252,improvement,ORG
252,of,ORG
252,prison,ORG
252,discipline,ORG
252,was,O
252,taxed,O
252,with,O
252,a,O
252,desire,O
252,to,O
252,introduce,O
252,a,O
252,system,O
253,an,O
253,imputation,O
253,",",O
253,which,O
253,the,O
253,society,ORG
253,indignantly,O
253,and,O
253,very,O
253,justly,O
253,repudiated,O
253,the,O
253,statement,O
253,being,O
253,as,O
253,they,O
253,said,O
254,among,O
254,those,O
254,from,O
254,the,O
254,society,ORG
254,found,O
254,a,O
254,raid,O
254,against,O
254,it,O
254,was,O
254,sidney,PER
254,smith,PER
255,admitting,O
255,the,O
255,good,O
255,intentions,O
255,of,O
255,the,O
255,society,ORG
255,",",O
255,he,O
255,condemned,O
255,there,O
255,ultra,O
255,humanitarianism,O
255,as,O
255,misplaced,O
256,he,O
256,took,O
256,exception,O
256,to,O
256,various,O
256,of,O
256,the,O
256,proposals,O
256,of,O
256,the,O
256,society,ORG
256,he,O
256,thought,O
256,they,O
256,linked,O
256,too,O
256,muc,O
256,',O
256,h,O
256,',O
256,!,O
256,to,O
256,?,O
256,a,O
256,?,O
256,system,O
256,of,O
256,indulgences,O
256,and,O
256,?,O
256,education,O
256,?,O
256,in,O
256,?,O
257,society,ORG
257,pursuit,O
257,it,O
257,',O
257,s,O
257,laudable,O
257,undertaking,O
257,with,O
257,a,O
257,remarkable,O
257,energy,O
257,and,O
257,great,O
257,singleness,O
257,of,O
257,purpose,O
258,the,O
258,good,O
258,at,O
258,tried,O
258,to,O
258,do,O
258,took,O
258,active,O
258,shape,O
258,in,O
258,the,O
258,establishment,O
258,of,O
258,temporary,O
258,refuges,O
258,at,O
258,hoxton,LOC
258,for,O
258,males,O
258,and,O
258,in,O
258,the,O
258,hackney,LOC
258,road,LOC
258,for,O
258,females,O
259,for,O
259,the,O
259,reception,O
259,of,O
259,deserving,O
259,cases,O
259,discharged,O
259,from,O
259,prison,O
259,",",O
259,the,O
259,governor,O
259,",",O
259,a,O
259,new,LOC
259,gate,LOC
259,and,O
259,other,O
259,metropolitan,LOC
259,prisons,O
259,",",O
259,had,O
259,orders,O
259,of,O
259,admission,O
259,to,O
259,this,O
259,refuge,O
260,brandon,PER
260,",",O
260,moral,O
260,and,O
260,religious,O
260,duty,O
260,and,O
260,which,O
260,after,O
260,a,O
260,time,O
260,sought,O
260,to,O
260,provide,O
260,them,O
260,with,O
260,suitable,O
260,situations,O
260,was,O
260,supported,O
260,entirely,O
260,out,O
260,of,O
260,the,O
260,funds,O
260,of,O
260,the,O
260,society,ORG
261,another,O
261,point,O
261,to,O
261,which,O
261,the,O
261,society,ORG
261,devoted,O
261,infinite,O
261,was,O
261,the,O
261,preparation,O
261,of,O
261,plans,O
261,for,O
261,the,O
261,guidance,O
261,of,O
261,architects,O
261,in,O
261,the,O
261,construction,O
261,of,O
261,prisons,O
262,a,O
262,very,O
262,valuable,O
262,volume,O
262,published,O
262,by,O
262,the,O
262,society,ORG
263,or,O
263,a,O
263,dungeon,O
263,above,O
263,or,O
263,below,O
263,the,O
263,gate,O
263,of,O
263,a,O
263,town,O
263,to,O
263,the,O
263,first,O
263,attempts,O
263,at,O
263,systematic,O
263,reconstruction,O
263,carryout,O
263,under,O
263,the,O
263,advice,O
263,and,O
263,supervision,O
263,of,O
263,howard,PER
263,?,O
264,was,O
264,introduced,O
264,as,O
264,early,O
264,as,O
264,1790,O
264,by,O
264,mr,O
264,blackburn,PER
265,the,O
265,society,ORG
265,did,O
265,not,O
265,limit,O
265,its,O
265,remarks,O
265,to,O
265,the,O
265,description,O
265,of,O
265,what,O
265,had,O
265,already,O
265,been,O
265,done,O
266,the,O
266,new,O
266,jails,O
266,",",O
266,as,O
266,howard,PER
266,says,O
266,having,O
266,pompous,O
266,fronts,O
266,",",O
266,appear,O
266,like,O
266,palaces,O
266,to,O
266,the,O
266,lower,O
266,class,O
266,of,O
266,people,O
266,and,O
266,many,O
266,persons,O
266,are,O
266,against,O
266,them,O
266,on,O
266,this,O
266,account,O
267,the,O
267,prison,ORG
267,society,ORG
267,reproves,O
267,the,O
267,misdirected,O
267,efforts,O
267,of,O
267,ambitious,O
267,architect,O
267,to,O
267,buy,O
267,a,O
267,lavish,O
267,an,O
267,improvident,O
267,expenditure,O
267,of,O
267,public,O
267,money,O
268,these,O
268,are,O
268,principles,O
268,fully,O
268,recognized,O
268,nowadays,O
268,",",O
268,and,O
268,it,O
268,may,O
268,fairly,O
268,be,O
268,conceded,O
268,that,O
268,the,O
268,prison,ORG
268,discipline,ORG
268,society,ORG
268,',O
268,s,O
268,ideal,O
269,after,O
269,a,O
269,few,O
269,years,O
269,of,O
269,active,O
269,exertion,O
269,",",O
269,the,O
269,society,ORG
269,was,O
269,rewarded,O
269,by,O
269,fresh,O
269,legislation,O
270,to,O
270,it,O
270,?,O
270,s,O
270,efforts,O
270,and,O
270,their,O
270,effect,O
270,upon,O
270,parliament,ORG
270,and,O
270,the,O
270,public,O
270,mind,O
270,we,O
270,must,O
270,attribute,O
270,the,O
270,new,O
270,jail,O
270,acts,O
270,of,O
270,for,O
270,george,PER
270,the,O
271,cap,O
271,64,O
271,and,O
271,5,O
271,george,PER
271,the,O
271,fourth,O
271,cap,O
271,85,O
272,classification,O
272,was,O
272,insisted,O
272,upon,O
272,in,O
272,the,O
272,manner,O
272,laid,O
272,down,O
272,by,O
272,the,O
272,24,O
272,george,PER
272,the,O
272,third,O
272,cat,O
272,54,O
273,the,O
273,second,O
273,act,O
273,passed,O
273,in,O
273,the,O
273,following,O
273,year,O
273,enlarged,O
273,and,O
273,amended,O
273,the,O
273,first,O
273,and,O
273,at,O
273,the,O
273,same,O
273,time,O
273,gave,O
273,powers,O
273,to,O
273,the,O
273,house,ORG
274,the,O
274,promulgation,O
274,of,O
274,these,O
274,to,O
274,jail,O
274,acts,O
274,strengthen,O
274,the,O
274,hands,O
274,of,O
274,the,O
274,prison,ORG
274,discipline,ORG
274,society,ORG
274,enormously,O
275,upon,O
275,these,O
275,and,O
275,the,O
275,private,O
275,visitations,O
275,made,O
275,by,O
275,various,O
275,members,O
275,of,O
275,the,O
275,society,ORG
275,",",O
275,obtained,O
275,effects,O
276,tales,O
276,",",O
276,of,O
276,which,O
276,the,O
276,old,O
276,prison,O
276,at,O
276,reading,LOC
276,was,O
276,a,O
276,specimen,O
276,",",O
276,were,O
276,still,O
276,left,O
276,intact,O
277,numbers,O
277,of,O
277,the,O
277,jails,O
277,were,O
277,still,O
277,on,O
277,provided,O
277,with,O
277,chaplains,O
277,and,O
277,the,O
277,prisoners,O
277,never,O
277,heard,O
277,divine,O
277,service,O
278,the,O
278,interior,O
278,of,O
278,one,O
278,prison,O
278,was,O
278,illuminated,O
278,throughout,O
278,with,O
278,gas,O
278,still,O
278,a,O
278,novelty,O
278,which,O
278,had,O
278,been,O
278,generally,O
278,adopted,O
278,in,O
278,london,LOC
278,only,O
278,4,O
278,years,O
278,previously,O
279,four,O
279,years,O
279,later,O
279,",",O
279,the,O
279,prison,ORG
279,society,ORG
279,reported,O
280,at,O
280,the,O
280,new,LOC
280,prison,LOC
280,",",O
280,clerkenwell,LOC
280,",",O
280,which,O
280,had,O
280,become,O
280,the,O
280,principal,O
280,reception,O
280,jail,O
280,of,O
280,middlesex,LOC
280,and,O
280,so,O
280,took,O
280,all,O
280,the,O
280,untried,O
281,yet,O
281,to,O
281,clerkenwell,LOC
281,",",O
281,we,O
281,',O
281,re,O
281,now,O
281,committed,O
281,the,O
281,juvenile,O
281,and,O
281,all,O
281,who,O
281,are,O
281,inexperienced,O
281,in,O
281,crime,O
282,mister,O
282,peel,PER
282,",",O
282,who,O
282,as,O
282,home,O
282,secretary,O
282,had,O
282,charge,O
282,of,O
282,the,O
282,bill,O
283,which,O
283,became,O
283,the,O
283,four,O
283,george,PER
283,?,O
283,the,O
283,4th,O
283,tap,O
283,64,O
283,said,O
283,that,O
283,he,O
283,had,O
283,abstained,O
283,from,O
283,legislating,O
283,for,O
283,these,O
283,small,O
283,jurisdictions,O
283,on,O
283,mature,O
283,deliberation,O
284,at,O
284,this,O
284,time,O
284,there,O
284,were,O
284,in,O
284,england,LOC
284,",",O
284,170,O
284,barros,O
284,cities,O
284,",",O
284,towns,O
284,and,O
284,liberties,O
285,as,O
285,the,O
285,science,O
285,he,O
285,put,O
285,it,O
285,in,O
285,1827,O
285,the,O
285,friends,O
285,to,O
285,the,O
285,improvement,O
285,of,O
285,prison,O
285,discipline,O
286,this,O
286,is,O
286,sorry,O
286,she,O
286,proceeded,O
286,to,O
286,support,O
286,this,O
286,indictment,O
286,by,O
286,fax,O
286,it,O
286,is,O
286,much,O
286,the,O
286,old,O
286,story,O
287,i,O
287,just,O
287,chillin,O
287,by,O
287,the,O
287,report,O
287,of,O
287,the,O
287,commissioners,ORG
287,to,O
287,inquire,O
287,into,O
287,the,O
287,?,O
287,state,O
287,of,O
287,the,O
287,municipal,O
287,corporations,O
287,i,O
287,?,O
287,n,O
287,?,O
288,dennis,PER
288,murder,O
288,in,O
288,marion,LOC
288,sure,O
288,had,O
288,besides,O
288,the,O
288,pinfold,O
288,and,O
288,the,O
288,stocks,O
288,or,O
288,crib,O
288,a,O
288,little,O
288,prison,O
289,clun,O
289,in,O
289,shropshire,LOC
289,had,O
289,a,O
289,lock,O
289,up,O
289,under,O
289,the,O
289,town,O
289,hall,O
290,i,O
290,in,O
290,suffolk,LOC
290,the,O
290,jail,O
290,was,O
290,part,O
290,of,O
290,the,O
290,pour,O
290,house,O
290,",",O
290,so,O
290,it,O
290,was,O
290,at,O
290,richmond,LOC
290,in,O
290,yorkshire,LOC
290,",",O
290,where,O
290,the,O
290,master,O
290,of,O
290,the,O
290,workhouse,O
290,was,O
290,also,O
290,keeper,O
290,of,O
290,the,O
290,jail,O
290,",",O
291,godmanchester,LOC
291,",",O
291,there,O
291,was,O
291,no,O
291,jail,O
291,",",O
291,but,O
291,cage,O
291,to,O
291,secure,O
291,prisoners,O
291,till,O
291,they,O
291,could,O
291,be,O
291,taken,O
291,before,O
291,a,O
291,magistrate,O
292,kidderminster,ORG
292,had,O
292,a,O
292,prison,O
292,one,O
292,dance,O
292,chill,O
292,room,O
293,walsall,LOC
293,and,O
293,staffordshire,LOC
293,?,O
294,newgate,ORG
294,through,O
294,all,O
294,these,O
294,years,O
294,continue,O
294,to,O
294,buy,O
294,word,O
294,with,O
294,the,O
294,society,ORG
295,what,O
295,was,O
295,pointed,O
295,out,O
295,in,O
295,1823,O
295,that,O
295,defective,O
295,construction,O
295,must,O
295,always,O
295,bar,O
295,the,O
295,way,O
295,to,O
295,any,O
295,radical,O
295,improvement,O
295,in,O
295,newgate,LOC
296,in,O
296,1824,O
296,",",O
296,do,O
296,gays,O
296,had,O
296,no,O
296,glass,O
296,and,O
296,its,O
296,windows,O
296,",",O
296,except,O
296,in,O
296,the,O
296,infirmary,O
296,and,O
296,one,O
296,ward,O
296,of,O
296,the,O
296,chapel,O
296,yard,O
297,there,O
297,was,O
297,a,O
297,diminution,O
297,in,O
297,the,O
297,numbers,O
297,in,O
297,custody,O
297,due,O
297,to,O
297,the,O
297,adoption,O
297,of,O
297,the,O
297,practice,O
297,of,O
297,not,O
297,committing,O
297,and,O
297,wants,O
297,to,O
297,newgate,LOC
297,every,O
297,offender,O
297,for,O
297,trial,O
297,at,O
297,the,O
297,old,LOC
297,bailey,LOC
298,in,O
298,1827,O
298,the,O
298,society,ORG
298,was,O
298,compelled,O
298,to,O
298,report,O
298,that,O
298,no,O
298,material,O
298,change,O
298,has,O
298,taken,O
298,place,O
298,in,O
298,newgate,LOC
298,',O
298,since,O
298,the,O
298,passing,O
298,of,O
298,the,O
298,prison,O
298,laws,O
299,idleness,O
299,was,O
299,still,O
299,the,O
299,general,O
299,rule,O
299,for,O
299,all,O
299,prisoners,O
299,in,O
299,newgate,LOC
299,in,O
299,defiance,O
299,of,O
299,the,O
299,law,O
300,i,O
300,shall,O
300,have,O
300,more,O
300,to,O
300,say,O
300,on,O
300,this,O
300,subject,O
300,and,O
300,upon,O
300,the,O
300,state,O
300,of,O
300,nougat,LOC
300,generally,O
300,in,O
300,the,O
300,following,O
300,chapter,O
301,the,O
301,prison,ORG
301,society,ORG
301,did,O
301,not,O
301,relax,O
301,its,O
301,efforts,O
301,",",O
301,as,O
301,time,O
301,passed,O
301,",",O
301,but,O
301,its,O
301,leading,O
301,members,O
301,had,O
301,other,O
301,and,O
301,more,O
301,pressing,O
301,claims,O
301,upon,O
301,their,O
301,energies,O
302,mr,O
302,buxton,PER
302,had,O
302,succeeded,O
302,to,O
302,the,O
302,great,O
302,work,O
302,which,O
302,william,PER
302,wilberforce,PER
302,had,O
302,commenced,O
302,and,O
302,led,O
302,the,O
302,repeated,O
302,attacks,O
302,upon,O
302,slavery,O
302,in,O
302,british,O
302,colonies,O
303,nevertheless,O
303,",",O
303,a,O
303,committee,O
303,of,O
303,the,O
303,house,ORG
303,of,ORG
303,commons,ORG
303,was,O
303,appointed,O
303,in,O
303,1831,O
303,to,O
303,report,O
303,upon,O
303,the,O
303,whole,O
303,system,O
303,of,O
303,secondary,O
303,punishments,O
304,this,O
304,committee,ORG
304,anniversary,O
304,strongly,O
304,upon,O
304,the,O
304,system,O
304,in,O
304,force,O
304,at,O
304,the,O
304,metropolitan,LOC
304,jails,LOC
304,and,O
304,more,O
304,especially,O
304,upon,O
304,the,O
304,condition,O
304,of,O
304,nougat,LOC
305,mister,O
305,samuel,PER
305,hoare,O
305,was,O
305,examined,O
305,by,O
305,this,O
305,committee,ORG
306,i,O
306,stated,O
306,that,O
306,in,O
306,his,O
306,opinion,O
306,new,ORG
306,gate,ORG
306,as,O
306,the,O
306,common,O
306,jail,O
306,of,O
306,middlesex,LOC
306,",",O
306,was,O
306,wholly,O
306,inadequate,O
306,to,O
306,the,O
306,proper,O
306,confinement,O
306,of,O
306,its,O
306,prisoners,O
307,prisoners,O
307,were,O
307,crowded,O
307,together,O
307,in,O
307,the,O
307,jail,O
307,",",O
307,contrary,O
307,to,O
307,the,O
307,requirements,O
307,of,O
307,the,O
307,for,O
307,george,PER
307,",",O
307,the,O
307,4th,O
308,again,O
308,in,O
308,1835,O
308,",",O
308,prisons,O
308,and,O
308,their,O
308,inmates,O
308,became,O
308,once,O
308,more,O
308,the,O
308,care,O
308,of,O
308,the,O
308,senate,ORG
308,and,O
308,the,O
308,subject,O
308,was,O
308,taken,O
308,up,O
308,this,O
308,time,O
308,by,O
308,the,O
308,house,ORG
308,of,ORG
308,lords,ORG
309,the,O
309,committee,O
309,was,O
309,appointed,O
309,under,O
309,the,O
309,presidency,O
309,of,O
309,the,O
309,duke,O
309,of,O
309,richmond,LOC
310,to,O
310,inquire,O
310,into,O
310,and,O
310,report,O
310,upon,O
310,the,O
310,several,O
310,jails,O
310,and,O
310,houses,O
310,of,O
310,correction,O
310,in,O
310,the,O
310,county,O
310,',O
310,s,O
310,cities,O
310,and,O
310,corporate,O
310,towns,O
310,within,O
310,england,LOC
310,and,O
310,wales,LOC
311,the,O
311,lord,ORG
311,',O
311,s,ORG
311,committee,ORG
311,fully,O
311,recognize,O
311,the,O
311,painful,O
312,still,O
312,under,O
312,the,O
312,burrow,ORG
312,corporations,ORG
312,",",O
312,the,O
312,commons,ORG
312,committee,ORG
312,gave,O
312,it,O
312,as,O
312,their,O
312,opinion,O
312,that,O
312,',O
312,they,O
312,were,O
312,in,O
312,a,O
312,deplorable,O
312,state,O
313,in,O
313,some,O
313,large,O
313,towns,O
313,as,O
313,at,O
313,berwick,LOC
313,on,O
313,tweed,O
313,southampton,LOC
313,",",O
313,and,O
313,south,LOC
313,work,LOC
313,they,O
313,the,O
313,prisons,O
313,are,O
313,in,O
313,a,O
313,very,O
313,discreditable,O
313,condition,O
314,the,O
314,lords,ORG
314,committee,ORG
314,on,ORG
314,jails,ORG
314,were,O
314,of,O
314,the,O
314,same,O
314,opinion,O
314,that,O
314,considered,O
314,the,O
314,prisons,O
314,under,O
314,corporat,O
314,',O
314,e,O
314,',O
314,or,O
314,peculiar,O
314,jurisdiction,O
314,in,O
314,a,O
314,very,O
314,unsatisfactory,O
315,the,O
315,whole,O
315,question,O
315,was,O
315,again,O
315,dealt,O
315,with,O
315,in,O
315,lord,O
315,john,PER
315,russell,PER
315,bill,O
315,for,O
315,the,O
315,reform,O
315,of,O
315,the,O
315,municipal,ORG
315,corporation,ORG
315,',O
315,s,O
315,and,O
315,with,O
315,a,O
315,more,O
315,liberal,O
315,election,O
315,of,O
315,town,O
316,the,O
316,chronicles,ORG
316,of,ORG
316,nougat,ORG
316,volume,O
316,2,O
316,by,O
316,arthur,PER
316,griffith,PER
316,',O
316,s,O
316,section,O
316,9,O
316,",",O
316,the,O
316,first,O
316,report,O
316,of,O
316,the,O
316,inspector,O
316,of,O
317,newgate,ORG
317,has,O
317,remained,O
317,rather,O
317,in,O
317,the,O
317,background,O
317,while,O
317,the,O
317,whole,O
317,of,O
317,the,O
317,jails,O
317,as,O
317,a,O
317,body,O
317,wear,O
317,under,O
317,discussion,O
318,i,O
318,shall,O
318,not,O
318,return,O
318,to,O
318,the,O
318,great,O
318,jail,O
318,if,O
318,the,O
318,city,O
318,of,O
318,london,LOC
318,and,O
318,give,O
318,a,O
318,more,O
318,detailed,O
318,account,O
318,of,O
318,its,O
318,condition,O
318,and,O
318,inner,O
318,life,O
319,these,O
319,gentlemen,O
319,were,O
319,appointed,O
319,in,O
319,october,O
319,1835,O
319,",",O
319,owing,O
319,to,O
319,the,O
319,strong,O
319,representations,O
319,of,O
319,the,O
319,lords,ORG
319,committee,ORG
320,mister,O
320,samuel,PER
320,hoare,PER
320,",",O
320,when,O
320,examined,O
320,considered,O
320,it,O
320,indispensably,O
320,necessary,O
320,to,O
320,carry,O
320,out,O
320,whatever,O
320,system,O
320,might,O
320,be,O
320,established,O
321,sir,O
321,frederick,PER
321,roe,PER
321,was,O
321,of,O
321,the,O
321,same,O
321,opinion,O
321,as,O
321,regards,O
321,the,O
321,appointment,O
321,",",O
321,but,O
321,he,O
321,would,O
321,give,O
321,the,O
321,inspectors,O
321,the,O
321,power,O
321,of,O
321,acting,O
321,as,O
321,well,O
321,as,O
321,reporting,O
322,with,O
322,those,O
322,who,O
322,made,O
322,the,O
322,selection,O
322,of,O
322,the,O
322,first,O
322,inspectors,O
322,and,O
322,the,O
322,two,O
322,gentlemen,O
322,appointed,O
322,",",O
322,we,O
322,',O
322,re,O
322,probably,O
322,the,O
322,most,O
322,fitted,O
322,in,O
322,england,O
322,to,LOC
322,be,O
322,so,O
322,employed,O
323,mr,O
323,william,O
323,crawford,PER
323,",",O
323,the,PER
323,other,O
323,the,O
323,reverend,O
323,whitworth,O
323,russell,PER
324,william,PER
324,crawford,PER
324,had,O
324,been,O
324,one,O
324,of,O
324,the,O
324,promoters,O
324,and,O
324,managers,O
324,of,O
324,the,O
324,philanthropic,ORG
324,societie,ORG
324,',O
324,s,ORG
324,farm,ORG
325,later,O
325,on,O
325,",",O
325,he,O
325,had,O
325,devoted,O
325,himself,O
325,to,O
325,the,O
325,personal,O
325,investigation,O
325,of,O
325,the,O
325,prisons,O
325,of,O
325,the,O
325,united,LOC
325,states,LOC
326,at,O
326,that,O
326,time,O
326,",",O
326,the,O
326,mild,O
326,and,O
326,intelligent,O
326,prison,O
326,discipline,O
326,in,O
326,force,O
326,in,O
326,pennsylvania,LOC
326,",",O
326,the,O
326,legacy,O
326,of,O
326,the,O
326,old,O
326,quaker,O
326,immigrants,O
327,i,O
327,',O
327,ve,O
327,made,O
327,such,O
327,prisons,O
327,at,O
327,auburn,O
327,a,LOC
327,model,O
327,for,O
327,imitation,O
328,france,LOC
328,had,O
328,sent,O
328,misuse,O
328,beaumont,PER
328,and,O
328,de,PER
328,tocqueville,PER
328,",",O
328,who,O
328,subsequently,O
328,published,O
328,several,O
328,interesting,O
328,works,O
328,on,O
328,the,O
328,subject,O
329,england,LOC
329,was,O
329,represented,O
329,by,O
329,mr,O
329,crawford,PER
329,and,O
329,the,O
329,result,O
329,of,O
329,his,O
329,inquiry,O
329,was,O
329,given,O
329,to,O
329,the,O
329,public,O
329,as,O
329,an,O
329,appendix,O
329,to,O
329,the,O
329,house,ORG
329,of,ORG
329,commons,ORG
329,report,O
329,on,O
329,secondary,O
329,punishments,O
330,mr,O
330,crawford,PER
330,was,O
330,thoroughly,O
330,versed,O
330,in,O
330,the,O
330,still,O
330,",",O
330,imperfectly,O
330,understood,O
330,science,O
330,of,O
330,prison,O
330,management,O
330,and,O
330,fully,O
330,qualified,O
330,for,O
330,his,O
330,new,O
330,duties,O
331,the,O
331,second,O
331,inspector,O
331,",",O
331,the,O
331,reverend,O
331,which,O
331,force,O
331,russell,PER
331,was,O
331,the,O
331,chaplain,O
331,of,O
331,milbank,LOC
331,penitentiary,O
332,g,O
332,?,O
332,reat,O
332,?,O
332,architectural,O
332,experiment,O
332,",",O
332,which,O
332,grew,O
332,out,O
332,of,O
332,the,O
332,strong,O
332,representations,O
332,of,O
332,jeremy,PER
332,",",O
332,bentham,PER
332,and,O
332,others,O
332,and,O
332,was,O
332,the,O
332,first,O
332,national,O
332,recognition,O
332,of,O
332,the,O
333,weathers,O
333,crawford,PER
333,and,O
333,russell,PER
333,proceeded,O
333,to,O
333,carry,O
333,out,O
333,their,O
333,new,O
333,functions,O
333,with,O
333,commendable,O
333,energy,O
333,and,O
333,without,O
333,a,O
333,moment,O
333,',O
333,s,O
333,loss,O
333,of,O
333,time,O
334,the,O
334,ink,O
334,is,O
334,barely,O
334,dry,O
334,upon,O
334,their,O
334,letters,O
334,of,O
334,appointment,O
334,before,O
334,they,O
334,appeared,O
334,at,O
334,newgate,LOC
334,',O
334,and,O
334,commenced,O
334,a,O
334,?,O
334,searching,O
334,investigation,O
335,unlimited,O
335,it,O
335,to,O
335,newgate,ORG
335,alone,O
335,",",O
335,newgate,ORG
335,indeed,O
335,became,O
335,the,O
335,sole,O
335,seam,O
335,of,O
335,their,O
335,first,O
335,report,O
336,it,O
336,was,O
336,no,O
336,longer,O
336,the,O
336,faintest,O
336,possible,O
336,excuse,O
336,for,O
336,overcrowding,O
